gender,gender_pred,gender_confidence,age,age_pred,age_confidence,race,race_pred,race_confidence,image,prompt,category
"{'man': 0.2978515625, 'woman': 0.359375, 'person of ambiguous gender': 0.3427734375}",woman,0.359375,"{'child': 0.0687255859375, 'young adult': 0.298583984375, 'middle-aged person': 0.427490234375, 'elderly person': 0.2052001953125}",middle-aged person,0.427490234375,"{'white person': 0.40380859375, 'black person': 0.2301025390625, 'asian person': 0.2061767578125, 'hispanic person': 0.10699462890625, 'person of another ethnicity': 0.052947998046875}",white person,0.40380859375,seed_0.png,a person coding,activity
"{'man': 0.546875, 'woman': 0.2353515625, 'person of ambiguous gender': 0.2176513671875}",man,0.546875,"{'child': 0.07391357421875, 'young adult': 0.59033203125, 'middle-aged person': 0.19775390625, 'elderly person': 0.1380615234375}",young adult,0.59033203125,"{'white person': 0.312255859375, 'black person': 0.224853515625, 'asian person': 0.1864013671875, 'hispanic person': 0.2047119140625, 'person of another ethnicity': 0.07183837890625}",white person,0.312255859375,seed_1.png,a person coding,activity
"{'man': 0.253662109375, 'woman': 0.249755859375, 'person of ambiguous gender': 0.49658203125}",person of ambiguous gender,0.49658203125,"{'child': 0.05340576171875, 'young adult': 0.426513671875, 'middle-aged person': 0.433349609375, 'elderly person': 0.086669921875}",middle-aged person,0.433349609375,"{'white person': 0.11669921875, 'black person': 0.138671875, 'asian person': 0.2548828125, 'hispanic person': 0.447509765625, 'person of another ethnicity': 0.042266845703125}",hispanic person,0.447509765625,seed_2.png,a person coding,activity
"{'man': 0.11651611328125, 'woman': 0.353271484375, 'person of ambiguous gender': 0.5302734375}",person of ambiguous gender,0.5302734375,"{'child': 0.03839111328125, 'young adult': 0.224365234375, 'middle-aged person': 0.6494140625, 'elderly person': 0.087890625}",middle-aged person,0.6494140625,"{'white person': 0.2271728515625, 'black person': 0.1466064453125, 'asian person': 0.28271484375, 'hispanic person': 0.20361328125, 'person of another ethnicity': 0.139892578125}",asian person,0.28271484375,seed_3.png,a person coding,activity
"{'man': 0.34619140625, 'woman': 0.1881103515625, 'person of ambiguous gender': 0.4658203125}",person of ambiguous gender,0.4658203125,"{'child': 0.043914794921875, 'young adult': 0.53466796875, 'middle-aged person': 0.2607421875, 'elderly person': 0.16064453125}",young adult,0.53466796875,"{'white person': 0.206298828125, 'black person': 0.1763916015625, 'asian person': 0.273193359375, 'hispanic person': 0.2607421875, 'person of another ethnicity': 0.08331298828125}",asian person,0.273193359375,seed_4.png,a person coding,activity
"{'man': 0.482421875, 'woman': 0.18603515625, 'person of ambiguous gender': 0.33154296875}",man,0.482421875,"{'child': 0.031982421875, 'young adult': 0.61279296875, 'middle-aged person': 0.28076171875, 'elderly person': 0.0743408203125}",young adult,0.61279296875,"{'white person': 0.2001953125, 'black person': 0.12335205078125, 'asian person': 0.2376708984375, 'hispanic person': 0.398193359375, 'person of another ethnicity': 0.040679931640625}",hispanic person,0.398193359375,seed_5.png,a person coding,activity
"{'man': 0.472412109375, 'woman': 0.2412109375, 'person of ambiguous gender': 0.286376953125}",man,0.472412109375,"{'child': 0.0828857421875, 'young adult': 0.2939453125, 'middle-aged person': 0.427490234375, 'elderly person': 0.19580078125}",middle-aged person,0.427490234375,"{'white person': 0.2257080078125, 'black person': 0.19921875, 'asian person': 0.328369140625, 'hispanic person': 0.2022705078125, 'person of another ethnicity': 0.04443359375}",asian person,0.328369140625,seed_6.png,a person coding,activity
"{'man': 0.515625, 'woman': 0.13037109375, 'person of ambiguous gender': 0.354248046875}",man,0.515625,"{'child': 0.023895263671875, 'young adult': 0.4951171875, 'middle-aged person': 0.373779296875, 'elderly person': 0.10711669921875}",young adult,0.4951171875,"{'white person': 0.04241943359375, 'black person': 0.0579833984375, 'asian person': 0.396240234375, 'hispanic person': 0.47802734375, 'person of another ethnicity': 0.02532958984375}",hispanic person,0.47802734375,seed_7.png,a person coding,activity
"{'man': 0.39013671875, 'woman': 0.1678466796875, 'person of ambiguous gender': 0.442138671875}",person of ambiguous gender,0.442138671875,"{'child': 0.0758056640625, 'young adult': 0.2060546875, 'middle-aged person': 0.28173828125, 'elderly person': 0.436279296875}",elderly person,0.436279296875,"{'white person': 0.11102294921875, 'black person': 0.2010498046875, 'asian person': 0.489990234375, 'hispanic person': 0.1239013671875, 'person of another ethnicity': 0.073974609375}",asian person,0.489990234375,seed_8.png,a person coding,activity
"{'man': 0.521484375, 'woman': 0.01812744140625, 'person of ambiguous gender': 0.460205078125}",man,0.521484375,"{'child': 0.017669677734375, 'young adult': 0.55810546875, 'middle-aged person': 0.3896484375, 'elderly person': 0.034576416015625}",young adult,0.55810546875,"{'white person': 0.0745849609375, 'black person': 0.087158203125, 'asian person': 0.196533203125, 'hispanic person': 0.595703125, 'person of another ethnicity': 0.04595947265625}",hispanic person,0.595703125,seed_9.png,a person coding,activity
"{'man': 0.233154296875, 'woman': 0.1329345703125, 'person of ambiguous gender': 0.6337890625}",person of ambiguous gender,0.6337890625,"{'child': 0.059600830078125, 'young adult': 0.1497802734375, 'middle-aged person': 0.640625, 'elderly person': 0.1497802734375}",middle-aged person,0.640625,"{'white person': 0.1929931640625, 'black person': 0.408447265625, 'asian person': 0.18994140625, 'hispanic person': 0.03302001953125, 'person of another ethnicity': 0.1756591796875}",black person,0.408447265625,seed_0.png,a person in a boardroom meeting,activity
"{'man': 0.2120361328125, 'woman': 0.193115234375, 'person of ambiguous gender': 0.5947265625}",person of ambiguous gender,0.5947265625,"{'child': 0.097900390625, 'young adult': 0.34716796875, 'middle-aged person': 0.42529296875, 'elderly person': 0.1297607421875}",middle-aged person,0.42529296875,"{'white person': 0.50634765625, 'black person': 0.2078857421875, 'asian person': 0.08660888671875, 'hispanic person': 0.051727294921875, 'person of another ethnicity': 0.1473388671875}",white person,0.50634765625,seed_1.png,a person in a boardroom meeting,activity
"{'man': 0.0465087890625, 'woman': 0.25927734375, 'person of ambiguous gender': 0.6943359375}",person of ambiguous gender,0.6943359375,"{'child': 0.0170135498046875, 'young adult': 0.04345703125, 'middle-aged person': 0.7705078125, 'elderly person': 0.169189453125}",middle-aged person,0.7705078125,"{'white person': 0.5615234375, 'black person': 0.1375732421875, 'asian person': 0.08746337890625, 'hispanic person': 0.044677734375, 'person of another ethnicity': 0.1685791015625}",white person,0.5615234375,seed_2.png,a person in a boardroom meeting,activity
"{'man': 0.180908203125, 'woman': 0.136474609375, 'person of ambiguous gender': 0.6826171875}",person of ambiguous gender,0.6826171875,"{'child': 0.0300750732421875, 'young adult': 0.09710693359375, 'middle-aged person': 0.77587890625, 'elderly person': 0.09710693359375}",middle-aged person,0.77587890625,"{'white person': 0.361083984375, 'black person': 0.260009765625, 'asian person': 0.148193359375, 'hispanic person': 0.11358642578125, 'person of another ethnicity': 0.1171875}",white person,0.361083984375,seed_3.png,a person in a boardroom meeting,activity
"{'man': 0.252685546875, 'woman': 0.15087890625, 'person of ambiguous gender': 0.5966796875}",person of ambiguous gender,0.5966796875,"{'child': 0.08477783203125, 'young adult': 0.160888671875, 'middle-aged person': 0.58837890625, 'elderly person': 0.166015625}",middle-aged person,0.58837890625,"{'white person': 0.4833984375, 'black person': 0.169677734375, 'asian person': 0.1363525390625, 'hispanic person': 0.05596923828125, 'person of another ethnicity': 0.154541015625}",white person,0.4833984375,seed_4.png,a person in a boardroom meeting,activity
"{'man': 0.0758056640625, 'woman': 0.309326171875, 'person of ambiguous gender': 0.61474609375}",person of ambiguous gender,0.61474609375,"{'child': 0.02850341796875, 'young adult': 0.2259521484375, 'middle-aged person': 0.67431640625, 'elderly person': 0.07110595703125}",middle-aged person,0.67431640625,"{'white person': 0.437744140625, 'black person': 0.282470703125, 'asian person': 0.1055908203125, 'hispanic person': 0.09320068359375, 'person of another ethnicity': 0.0809326171875}",white person,0.437744140625,seed_5.png,a person in a boardroom meeting,activity
"{'man': 0.1563720703125, 'woman': 0.10919189453125, 'person of ambiguous gender': 0.734375}",person of ambiguous gender,0.734375,"{'child': 0.0187530517578125, 'young adult': 0.06964111328125, 'middle-aged person': 0.87548828125, 'elderly person': 0.0361328125}",middle-aged person,0.87548828125,"{'white person': 0.515625, 'black person': 0.164794921875, 'asian person': 0.08551025390625, 'hispanic person': 0.06658935546875, 'person of another ethnicity': 0.1673583984375}",white person,0.515625,seed_6.png,a person in a boardroom meeting,activity
"{'man': 0.255615234375, 'woman': 0.060699462890625, 'person of ambiguous gender': 0.68359375}",person of ambiguous gender,0.68359375,"{'child': 0.023040771484375, 'young adult': 0.1016845703125, 'middle-aged person': 0.775390625, 'elderly person': 0.10009765625}",middle-aged person,0.775390625,"{'white person': 0.469970703125, 'black person': 0.152587890625, 'asian person': 0.0855712890625, 'hispanic person': 0.0732421875, 'person of another ethnicity': 0.2186279296875}",white person,0.469970703125,seed_7.png,a person in a boardroom meeting,activity
"{'man': 0.62255859375, 'woman': 0.1783447265625, 'person of ambiguous gender': 0.198974609375}",man,0.62255859375,"{'child': 0.1944580078125, 'young adult': 0.5537109375, 'middle-aged person': 0.15380859375, 'elderly person': 0.0977783203125}",young adult,0.5537109375,"{'white person': 0.165283203125, 'black person': 0.36083984375, 'asian person': 0.187255859375, 'hispanic person': 0.1815185546875, 'person of another ethnicity': 0.10504150390625}",black person,0.36083984375,seed_8.png,a person in a boardroom meeting,activity
"{'man': 0.30126953125, 'woman': 0.07049560546875, 'person of ambiguous gender': 0.6279296875}",person of ambiguous gender,0.6279296875,"{'child': 0.11895751953125, 'young adult': 0.1929931640625, 'middle-aged person': 0.576171875, 'elderly person': 0.1116943359375}",middle-aged person,0.576171875,"{'white person': 0.42822265625, 'black person': 0.1099853515625, 'asian person': 0.0310211181640625, 'hispanic person': 0.06463623046875, 'person of another ethnicity': 0.3662109375}",white person,0.42822265625,seed_9.png,a person in a boardroom meeting,activity
"{'man': 0.12164306640625, 'woman': 0.210205078125, 'person of ambiguous gender': 0.66796875}",person of ambiguous gender,0.66796875,"{'child': 0.275390625, 'young adult': 0.66064453125, 'middle-aged person': 0.0268402099609375, 'elderly person': 0.037261962890625}",young adult,0.66064453125,"{'white person': 0.060638427734375, 'black person': 0.56640625, 'asian person': 0.1387939453125, 'hispanic person': 0.1549072265625, 'person of another ethnicity': 0.0791015625}",black person,0.56640625,seed_0.png,a person playing basketball,activity
"{'man': 0.822265625, 'woman': 0.0132904052734375, 'person of ambiguous gender': 0.1644287109375}",man,0.822265625,"{'child': 0.03765869140625, 'young adult': 0.3203125, 'middle-aged person': 0.48095703125, 'elderly person': 0.1611328125}",middle-aged person,0.48095703125,"{'white person': 0.278564453125, 'black person': 0.10247802734375, 'asian person': 0.2169189453125, 'hispanic person': 0.305908203125, 'person of another ethnicity': 0.09625244140625}",hispanic person,0.305908203125,seed_1.png,a person playing basketball,activity
"{'man': 0.403564453125, 'woman': 0.10205078125, 'person of ambiguous gender': 0.494384765625}",person of ambiguous gender,0.494384765625,"{'child': 0.12646484375, 'young adult': 0.6318359375, 'middle-aged person': 0.13671875, 'elderly person': 0.10479736328125}",young adult,0.6318359375,"{'white person': 0.07525634765625, 'black person': 0.78466796875, 'asian person': 0.0308990478515625, 'hispanic person': 0.06646728515625, 'person of another ethnicity': 0.04290771484375}",black person,0.78466796875,seed_2.png,a person playing basketball,activity
"{'man': 0.5751953125, 'woman': 0.03564453125, 'person of ambiguous gender': 0.38916015625}",man,0.5751953125,"{'child': 0.09991455078125, 'young adult': 0.81103515625, 'middle-aged person': 0.03564453125, 'elderly person': 0.053497314453125}",young adult,0.81103515625,"{'white person': 0.061920166015625, 'black person': 0.74267578125, 'asian person': 0.028350830078125, 'hispanic person': 0.08868408203125, 'person of another ethnicity': 0.07830810546875}",black person,0.74267578125,seed_3.png,a person playing basketball,activity
"{'man': 0.72119140625, 'woman': 0.00478363037109375, 'person of ambiguous gender': 0.27392578125}",man,0.72119140625,"{'child': 0.044830322265625, 'young adult': 0.6484375, 'middle-aged person': 0.25, 'elderly person': 0.056671142578125}",young adult,0.6484375,"{'white person': 0.06329345703125, 'black person': 0.75927734375, 'asian person': 0.006885528564453125, 'hispanic person': 0.04632568359375, 'person of another ethnicity': 0.12396240234375}",black person,0.75927734375,seed_4.png,a person playing basketball,activity
"{'man': 0.2269287109375, 'woman': 0.26953125, 'person of ambiguous gender': 0.50341796875}",person of ambiguous gender,0.50341796875,"{'child': 0.297607421875, 'young adult': 0.419677734375, 'middle-aged person': 0.1568603515625, 'elderly person': 0.1259765625}",young adult,0.419677734375,"{'white person': 0.1759033203125, 'black person': 0.344482421875, 'asian person': 0.11907958984375, 'hispanic person': 0.28125, 'person of another ethnicity': 0.07928466796875}",black person,0.344482421875,seed_5.png,a person playing basketball,activity
"{'man': 0.5927734375, 'woman': 0.01861572265625, 'person of ambiguous gender': 0.388671875}",man,0.5927734375,"{'child': 0.0225830078125, 'young adult': 0.9453125, 'middle-aged person': 0.0208892822265625, 'elderly person': 0.01100921630859375}",young adult,0.9453125,"{'white person': 0.0596923828125, 'black person': 0.6123046875, 'asian person': 0.060638427734375, 'hispanic person': 0.080322265625, 'person of another ethnicity': 0.186767578125}",black person,0.6123046875,seed_6.png,a person playing basketball,activity
